Date;ES2YPrice;ES2YYield;ES5YPrice;ES5YYield;ES10YPrice;ES10YYield;DE2YPrice;DE2YYield;DE5YPrice;DE5YYield;DE10YPrice;DE10YYield;CH2YPrice;CH2YYield;CH5YPrice;CH5YYield;CH10YPrice;CH10YYield;EURCHF
19-Aug-2005;103.130;2.086;102.720;2.652;109.780;3.177;99.720;2.187;102.880;2.599;100.540;3.195;106.111;1.043;109.585;1.479;116.38;1.901;1.5499
26-Aug-2005;103.050;2.138;102.810;2.634;110.220;3.133;99.700;2.221;102.980;2.583;100.920;3.151;106.089;1.017;109.6;1.467;116.09;1.927;1.5466
02-Sep-2005;103.090;2.052;103.320;2.524;110.940;3.040;99.760;2.132;103.250;2.475;101.520;3.059;106.161;0.948;109.97;1.388;116.99;1.832;1.54
09-Sep-2005;103.000;2.078;103.280;2.529;111.030;3.025;99.750;2.166;103.210;2.484;101.460;3.045;105.984;1.009;109.682;1.438;117.044;1.823;1.5423
16-Sep-2005;102.880;2.141;102.770;2.634;110.260;3.117;100.010;2.276;102.880;2.592;101.010;3.135;105.892;1.023;109.394;1.488;116.585;1.867;1.5535
23-Sep-2005;102.840;2.140;103.010;2.595;110.930;3.046;100.100;2.265;99.770;2.613;101.990;3.061;105.885;0.989;109.506;1.458;116.804;1.842;1.5557
30-Sep-2005;102.690;2.228;102.400;2.717;110.120;3.136;99.780;2.393;98.880;2.733;100.780;3.152;105.585;1.123;108.997;1.555;116.207;1.9;1.5557
07-Oct-2005;102.580;2.278;102.170;2.751;109.840;3.146;99.640;2.448;98.690;2.773;100.440;3.167;105.440;1.170;108.798;1.588;115.889;1.931;1.5493
14-Oct-2005;102.530;2.325;101.860;2.865;109.030;3.285;99.636;2.499;98.570;2.882;99.660;3.309;105.320;1.204;108.624;1.617;115.901;1.926;1.5515
21-Oct-2005;102.460;2.317;101.990;2.803;109.370;3.205;99.620;2.484;98.300;2.817;99.670;3.230;105.158;1.263;108.52;1.632;115.774;1.936;1.544
28-Oct-2005;102.310;2.449;101.260;2.986;108.100;3.382;99.400;2.626;97.920;3.010;98.670;3.411;104.916;1.378;107.72;1.793;114.266;2.094;1.5448
04-Nov-2005;102.190;2.518;100.760;3.093;107.230;3.471;99.240;2.591;97.340;3.120;98.290;3.503;104.523;1.584;106.657;2.013;112.746;2.255;1.5435
11-Nov-2005;102.100;2.554;100.630;3.104;107.030;3.497;99.150;2.725;97.100;3.141;97.810;3.516;104.496;1.567;107.03;1.928;112.764;2.251;1.5372
18-Nov-2005;101.970;2.646;100.430;3.138;96.430;3.562;99.200;2.759;97.380;3.172;98.520;3.522;104.383;1.603;106.823;1.966;112.938;2.229;1.5471
25-Nov-2005;101.980;2.584;101.060;3.001;97.590;3.430;99.210;2.711;97.600;3.028;100.850;3.412;104.418;1.546;107.06;1.909;113.458;2.17;1.5464
02-Dec-2005;101.960;2.554;101.060;2.983;97.710;3.410;99.250;2.628;97.590;3.005;100.890;3.386;104.307;1.582;107.01;1.914;113.313;2.183;1.5431
09-Dec-2005;101.860;2.637;100.780;3.076;97.400;3.460;99.320;2.792;97.710;3.099;101.080;3.443;104.247;1.585;106.8;1.953;113.318;2.18;1.539
16-Dec-2005;101.810;2.647;100.890;3.030;98.100;3.370;99.850;2.818;97.510;3.050;101.180;3.345;104.347;1.482;107.09;1.884;114.27;2.074;1.5492
23-Dec-2005;101.740;2.657;100.680;3.070;98.230;3.356;99.760;2.770;97.360;3.090;101.440;3.325;104.220;1.524;106.945;1.909;114.69;2.025;1.5578
30-Dec-2005;101.720;2.654;100.910;3.043;98.710;3.321;99.740;2.872;97.400;3.066;101.710;3.306;104.190;1.511;107.42;1.799;115.68;1.916;1.5554
06-Jan-2006;101.720;2.570;101.140;2.970;98.950;3.272;99.970;2.759;97.900;2.977;102.030;3.259;104.159;1.499;107.16;1.851;114.561;2.034;1.5434
13-Jan-2006;100.330;2.770;100.990;3.007;98.970;3.273;99.863;2.823;97.780;3.009;102.160;3.259;104.117;1.489;107.13;1.851;114.75;2.01;1.5491
20-Jan-2006;100.240;2.821;100.570;3.104;98.070;3.375;99.750;2.886;97.320;3.119;101.150;3.360;105.090;1.582;110.56;1.912;103.86;2.073;1.5486
27-Jan-2006;100.180;2.875;100.170;3.204;97.100;3.497;99.670;2.932;96.920;3.217;100.150;3.480;105.070;1.570;110.15;1.983;102.566;2.214;1.5537
03-Feb-2006;100.140;2.883;100.090;3.211;97.040;3.485;99.630;2.956;96.890;3.227;100.160;3.479;104.892;1.635;109.99;2.006;102.69;2.2;1.5562
10-Feb-2006;100.200;2.871;100.280;3.204;97.410;3.490;99.690;2.924;96.930;3.220;100.060;3.491;104.853;1.630;110.102;1.979;102.836;2.183;1.5558
17-Feb-2006;100.210;2.848;100.310;3.166;97.310;3.468;99.750;2.890;97.110;3.179;100.370;3.453;104.806;1.628;110.28;1.939;102.86;2.18;1.5637
24-Feb-2006;100.080;2.941;100.010;3.253;97.030;3.516;99.597;2.981;96.790;3.259;100.030;3.494;104.640;1.683;109.898;2.003;102.391;2.231;1.5641
03-Mar-2006;99.940;3.037;99.450;3.377;96.170;3.607;99.390;3.105;96.290;3.384;99.280;3.586;104.380;1.797;109.291;2.112;101.85;2.291;1.562
10-Mar-2006;99.900;3.075;99.260;3.432;95.540;3.695;99.650;3.183;96.080;3.439;98.620;3.681;104.245;1.845;108.819;2.197;100.93;2.394;1.5688
17-Mar-2006;99.840;3.122;99.140;3.462;95.510;3.703;99.560;3.232;96.070;3.445;98.550;3.689;104.278;1.802;109;2.156;100.98;2.388;1.5725
24-Mar-2006;99.860;3.093;99.310;3.403;95.740;3.653;99.690;3.164;100.270;3.440;98.890;3.634;104.282;1.774;108.917;2.166;100.757;2.413;1.5775
31-Mar-2006;99.720;3.228;98.810;3.572;94.760;3.812;99.430;3.312;99.480;3.610;97.640;3.785;104.198;1.799;108.602;2.222;100.095;2.489;1.58
07-Apr-2006;99.810;3.152;98.700;3.584;93.880;3.922;99.470;3.259;99.330;3.637;96.960;3.901;104.165;1.792;108.38;2.26;99.52;2.555;1.5737
14-Apr-2006;99.760;3.194;98.420;3.667;93.390;3.978;99.450;3.321;99.270;3.717;96.970;3.954;104.064;1.819;108.114;2.306;99.01;2.615;1.5721
21-Apr-2006;99.780;3.174;98.520;3.631;93.570;3.959;99.430;3.303;99.170;3.689;96.600;3.943;104.111;1.769;107.966;2.331;98.679;2.653;1.5741
28-Apr-2006;99.660;3.230;98.200;3.679;93.270;3.963;99.310;3.368;98.880;3.731;96.260;3.947;103.941;1.838;107.52;2.414;98.24;2.705;1.5649
05-May-2006;99.680;3.264;98.170;3.721;93.090;4.020;99.360;3.388;98.690;3.768;95.900;3.999;103.764;1.920;107.23;2.468;97.95;2.74;1.5609
12-May-2006;99.670;3.286;98.100;3.747;92.720;4.074;99.350;3.395;98.540;3.798;95.570;4.059;103.586;2.002;106.58;2.596;96.85;2.872;1.5479
19-May-2006;99.750;3.230;98.570;3.635;93.290;4.005;99.460;3.320;99.100;3.680;99.930;4.002;103.620;1.955;107.16;2.472;97.83;2.755;1.5542
26-May-2006;99.790;3.190;98.880;3.547;94.180;3.887;99.560;3.258;99.580;3.605;101.040;3.882;103.614;1.929;107.536;2.389;98.683;2.653;1.561
02-Jun-2006;99.710;3.248;98.540;3.616;93.610;3.925;99.340;3.332;99.040;3.644;100.060;3.924;103.485;1.986;107.428;2.407;98.639;2.659;1.5608
09-Jun-2006;99.750;3.195;98.590;3.618;93.820;3.934;99.370;3.347;99.180;3.644;100.560;3.930;103.468;1.974;107.48;2.391;98.79;2.642;1.556
16-Jun-2006;99.720;3.267;98.540;3.642;93.860;3.933;99.360;3.375;99.140;3.679;100.350;3.949;103.459;1.952;107.564;2.368;98.909;2.628;1.5568
23-Jun-2006;99.620;3.359;97.970;3.790;92.740;4.072;99.500;3.539;98.650;3.832;99.500;4.078;103.280;2.040;106.8;2.521;97.54;2.792;1.5621
30-Jun-2006;99.580;3.399;97.860;3.812;92.730;4.056;99.450;3.574;98.630;3.835;99.540;4.058;103.181;2.079;106.57;2.564;97.261;2.826;1.5642
07-Jul-2006;99.540;3.442;97.830;3.828;92.790;4.064;99.290;3.604;98.270;3.851;99.050;4.059;103.179;2.053;106.5;2.573;97.18;2.837;1.567
14-Jul-2006;99.600;3.400;98.210;3.727;93.400;3.983;99.450;3.524;98.750;3.736;99.820;3.980;103.229;1.991;106.72;2.522;97.61;2.785;1.5615
21-Jul-2006;99.600;3.409;98.280;3.721;93.660;3.965;99.470;3.526;98.940;3.734;100.250;3.963;103.204;1.979;106.802;2.499;97.7;2.774;1.5697
28-Jul-2006;99.610;3.406;98.400;3.685;93.920;3.926;99.490;3.502;99.030;3.699;100.400;3.923;103.163;1.978;106.95;2.462;98.21;2.713;1.5727
04-Aug-2006;99.580;3.456;98.340;3.700;94.070;3.907;99.430;3.540;98.857;3.707;100.260;3.908;103.100;1.997;106.86;2.476;98.4;2.691;1.5749
11-Aug-2006;99.540;3.497;98.120;3.768;93.560;3.983;99.470;3.608;99.080;3.782;100.520;3.982;103.054;2.000;106.89;2.464;98.37;2.694;1.5814
18-Aug-2006;99.520;3.526;98.240;3.731;94.090;3.897;99.350;3.620;98.930;3.728;100.680;3.895;102.981;2.022;107.07;2.42;99.2;2.595;1.5818
25-Aug-2006;99.580;3.470;98.710;3.606;94.980;3.791;99.538;3.509;99.460;3.606;101.500;3.789;111.740;2.466;115.39;2.587;99.85;2.517;1.5809
01-Sep-2006;99.560;3.490;98.750;3.592;95.310;3.739;99.566;3.514;99.650;3.575;101.960;3.737;102.940;1.996;115.89;2.528;100.26;2.468;1.5796
08-Sep-2006;99.520;3.560;98.530;3.673;95.030;3.794;99.350;3.640;99.300;3.660;101.510;3.792;102.815;2.058;115.87;2.53;100.26;2.468;1.5816
15-Sep-2006;99.510;3.585;98.450;3.705;95.110;3.805;99.697;3.659;99.190;3.702;101.530;3.794;102.771;2.061;116.09;2.517;100.4;2.451;1.5896
22-Sep-2006;99.550;3.546;98.780;3.575;95.690;3.686;99.960;3.531;99.490;3.569;102.260;3.687;102.844;1.972;116.66;2.45;100.927;2.388;1.58
29-Sep-2006;99.540;3.580;98.680;3.626;95.640;3.714;100.000;3.577;99.510;3.634;102.550;3.706;102.739;2.022;116.87;2.457;100.75;2.409;1.5847
06-Oct-2006;99.540;3.588;98.650;3.651;95.380;3.769;99.860;3.597;99.470;3.648;102.250;3.767;102.714;2.009;107.631;2.256;100.929;2.388;1.5879
13-Oct-2006;99.510;3.636;98.330;3.730;94.720;3.840;99.720;3.672;99.030;3.740;101.480;3.833;102.600;2.068;107.194;2.345;100.011;2.498;1.5928
20-Oct-2006;99.520;3.639;98.290;3.745;99.280;3.878;99.696;3.688;98.960;3.750;101.279;3.838;102.570;2.059;115.59;2.552;99.97;2.503;1.5884
27-Oct-2006;99.500;3.683;98.240;3.751;99.000;3.887;99.570;3.712;98.720;3.750;101.120;3.805;102.524;2.068;115.6;2.548;99.94;2.506;1.5909
03-Nov-2006;99.500;3.698;98.400;3.736;99.860;3.790;99.700;3.708;99.220;3.730;102.020;3.781;102.504;2.051;116.79;2.418;100.89;2.392;1.5943
10-Nov-2006;99.510;3.701;98.520;3.681;100.350;3.768;99.580;3.683;99.220;3.674;102.010;3.719;102.439;2.072;117.53;2.342;101.6;2.307;1.594
17-Nov-2006;99.530;3.681;98.450;3.689;99.900;3.802;99.658;3.694;99.180;3.684;99.900;3.721;102.303;2.157;107.37;2.274;101.492;2.319;1.5957
24-Nov-2006;99.550;3.669;98.620;3.662;100.200;3.742;99.630;3.682;99.140;3.634;100.460;3.693;102.317;2.109;117.45;2.349;101.52;2.316;1.5831
01-Dec-2006;99.580;3.665;98.770;3.605;100.820;3.734;99.800;3.612;99.420;3.602;100.720;3.662;102.248;2.136;117.44;2.352;101.63;2.302;1.5914
08-Dec-2006;99.560;3.734;98.500;3.726;100.380;3.742;99.650;3.715;99.080;3.708;100.300;3.735;102.160;2.182;116.39;2.46;100.9;2.39;1.5906
15-Dec-2006;99.550;3.757;98.190;3.820;99.780;3.868;99.920;3.803;98.750;3.816;99.700;3.806;102.030;2.270;106.59;2.424;100.383;2.453;1.5973
22-Dec-2006;99.540;3.816;97.920;3.880;98.880;3.914;99.830;3.852;98.450;3.876;99.060;3.886;102.262;1.997;107.431;2.224;100.416;2.448;1.601
29-Dec-2006;99.550;3.832;97.770;3.937;98.520;3.997;99.700;3.911;98.140;3.931;98.280;3.959;101.910;2.311;106.22;2.497;100.146;2.481;1.6085
05-Jan-2007;99.550;3.815;97.740;3.936;98.650;4.004;99.700;3.917;98.110;3.939;98.170;3.973;101.860;2.336;106.08;2.525;99.93;2.508;1.6071
12-Jan-2007;99.570;3.806;97.660;3.971;97.540;4.110;99.670;3.941;98.030;3.986;97.730;4.062;101.360;2.565;100.68;2.612;94.264;2.676;1.6117
19-Jan-2007;99.580;3.817;99.330;4.043;97.560;4.101;99.630;3.954;97.840;4.007;97.560;4.050;101.440;2.519;101.093;2.528;95.055;2.581;1.6177
26-Jan-2007;99.590;3.826;99.120;4.064;97.290;4.132;99.620;3.961;97.700;4.043;97.430;4.090;101.400;2.529;101.12;2.521;94.92;2.598;1.6188
02-Feb-2007;99.600;3.837;99.280;4.070;97.510;4.131;99.720;3.905;97.790;3.974;97.512;4.057;101.370;2.542;101.2;2.506;95.04;2.585;1.6171
09-Feb-2007;99.610;3.836;99.160;4.043;97.320;4.097;99.628;3.959;97.800;4.022;97.580;4.095;101.420;2.510;101.175;2.51;95.039;2.586;1.6236
16-Feb-2007;99.620;3.887;99.330;4.029;97.620;4.093;99.650;3.948;97.910;3.997;97.593;4.048;101.440;2.492;101.03;2.539;94.91;2.603;1.6218
23-Feb-2007;99.630;3.960;99.260;4.039;97.650;4.094;99.580;3.961;97.760;3.990;97.220;4.045;101.420;2.502;101;2.547;94.83;2.616;1.6233
02-Mar-2007;99.640;3.882;99.900;3.952;98.450;3.983;99.780;3.814;98.450;3.840;98.510;3.932;101.560;2.411;101.415;2.458;95.431;2.542;1.6045
09-Mar-2007;99.640;3.954;99.800;3.909;98.360;3.991;99.680;3.935;98.310;3.905;98.570;3.957;101.510;2.429;101.244;2.493;94.729;2.629;1.619
16-Mar-2007;99.660;3.934;99.900;3.914;98.680;3.951;99.720;3.910;98.500;3.877;98.740;3.903;101.500;2.426;101.43;2.454;95.04;2.592;1.6071
23-Mar-2007;99.680;3.988;99.540;3.962;97.930;4.033;99.660;3.959;98.250;3.960;98.270;4.002;101.390;2.477;101.01;2.539;94.63;2.644;1.619
30-Mar-2007;99.690;3.948;99.130;4.052;97.400;4.101;99.530;4.015;99.940;4.010;97.510;4.064;101.420;2.454;101.02;2.536;94.34;2.681;1.6232
06-Apr-2007;99.700;3.968;99.050;4.096;97.270;4.155;99.510;4.040;99.870;4.048;97.350;4.102;101.370;2.472;100.93;2.554;93.98;2.727;1.6348
13-Apr-2007;99.720;4.014;98.500;4.223;96.210;4.289;99.350;4.142;99.360;4.177;96.450;4.235;101.250;2.533;100.534;2.637;93.384;2.803;1.6432
20-Apr-2007;99.730;4.023;98.580;4.191;96.420;4.249;99.310;4.123;99.380;4.152;96.410;4.195;101.270;2.513;100.6;2.622;93.64;2.772;1.6417
27-Apr-2007;99.750;4.042;98.450;4.220;96.330;4.274;99.250;4.161;99.130;4.191;96.340;4.219;101.230;2.527;100.549;2.633;93.535;2.787;1.6455
04-May-2007;99.760;4.047;98.530;4.213;96.450;4.251;99.240;4.164;99.120;4.169;96.210;4.197;101.127;2.581;100.248;2.697;93.354;2.812;1.6467
11-May-2007;99.780;4.023;98.640;4.168;96.520;4.219;99.280;4.173;99.230;4.190;96.468;4.230;101.055;2.616;100.148;2.718;93.225;2.83;1.6483
18-May-2007;99.800;4.071;98.040;4.320;95.700;4.357;99.090;4.271;98.710;4.288;95.560;4.320;100.930;2.683;99.75;2.803;92.44;2.932;1.6578
25-May-2007;99.810;4.130;97.670;4.400;95.140;4.425;99.060;4.354;98.550;4.378;99.620;4.364;100.760;2.774;99.28;2.904;110.12;3.06;1.6511
01-Jun-2007;99.830;4.123;97.300;4.460;94.620;4.463;98.920;4.438;98.250;4.457;98.690;4.461;100.650;2.842;99.098;2.946;109.739;3.102;1.6537
08-Jun-2007;99.850;4.137;96.890;4.557;93.800;4.601;98.810;4.445;97.810;4.515;97.640;4.555;100.710;2.800;99.05;2.957;108.98;3.185;1.6517
15-Jun-2007;99.860;4.250;96.610;4.639;93.290;4.705;100.020;4.504;97.600;4.586;96.950;4.645;100.600;2.864;98.7;3.035;108.36;3.253;1.662
22-Jun-2007;99.890;4.187;96.640;4.615;93.250;4.696;100.120;4.449;97.540;4.552;96.830;4.626;100.540;2.898;98.6;3.059;108.7;3.213;1.6557
29-Jun-2007;99.910;4.204;96.830;4.572;93.640;4.622;100.170;4.448;97.880;4.510;97.570;4.555;100.530;2.900;98.588;3.062;108.54;3.23;1.654
06-Jul-2007;101.100;4.575;96.400;4.689;92.930;4.750;100.040;4.540;97.520;4.635;96.810;4.687;100.268;3.066;98.032;3.188;107.297;3.37;1.6595
13-Jul-2007;101.120;4.555;96.520;4.645;93.220;4.687;99.940;4.529;97.550;4.596;96.920;4.618;100.280;3.056;97.98;3.201;107.12;3.389;1.6574
20-Jul-2007;101.280;4.451;97.170;4.494;94.460;4.521;100.000;4.421;97.700;4.438;97.660;4.439;97.360;2.963;98.75;3.029;108.92;3.181;1.6603
27-Jul-2007;101.530;4.305;97.730;4.384;95.210;4.417;100.440;4.272;98.850;4.301;99.630;4.331;97.650;2.837;109.39;3.104;109.58;3.104;1.6472
03-Aug-2007;101.500;4.304;97.750;4.372;95.320;4.441;100.290;4.286;98.550;4.288;99.110;4.306;97.630;2.854;109.87;3.071;109.857;3.071;1.6399
10-Aug-2007;101.650;4.280;97.920;4.376;95.130;4.469;100.380;4.231;98.580;4.301;98.820;4.365;97.930;2.721;109.84;3.069;109.86;3.069;1.6414
17-Aug-2007;102.120;3.998;98.760;4.185;95.660;4.376;101.010;3.977;99.790;4.089;100.070;4.295;98.510;2.451;110.41;2.996;110.49;2.996;1.6274
24-Aug-2007;101.950;4.096;98.630;4.203;95.760;4.330;100.800;4.059;99.540;4.125;99.820;4.266;98.160;2.626;110.16;3.001;110.424;3.001;1.642
31-Aug-2007;101.950;4.075;98.580;4.221;95.830;4.362;100.870;4.036;99.680;4.128;100.240;4.249;98.240;2.594;109.98;3.049;109.99;3.049;1.6469
07-Sep-2007;102.180;3.924;99.090;4.184;96.510;4.247;100.770;3.924;99.550;3.980;100.260;4.118;98.450;2.499;111.33;2.918;111.13;2.918;1.6361
14-Sep-2007;101.960;4.047;98.750;4.167;96.240;4.274;99.990;3.994;99.700;4.056;100.630;4.167;98.801;2.333;111.89;2.842;111.795;2.842;1.6508
21-Sep-2007;101.830;4.076;98.190;4.306;95.140;4.450;99.850;4.058;99.000;4.199;99.200;4.357;98.460;2.508;109.87;3.085;109.62;3.085;1.6516
28-Sep-2007;101.860;4.072;98.380;4.260;95.390;4.432;99.880;4.030;100.240;4.195;99.110;4.344;98.630;2.430;109.92;3.018;110.19;3.018;1.6601
05-Oct-2007;101.910;4.057;98.510;4.249;95.440;4.418;100.000;4.035;100.570;4.170;99.690;4.352;98.400;2.553;109.55;3.087;109.57;3.087;1.6655
12-Oct-2007;101.590;4.223;97.980;4.397;94.930;4.495;99.790;4.236;100.190;4.332;99.040;4.434;98.260;2.632;109.31;3.119;109.27;3.119;1.6797
19-Oct-2007;101.860;3.973;98.750;4.158;96.070;4.304;99.860;4.001;100.250;4.094;99.390;4.202;98.540;2.496;110.15;2.98;110.47;2.98;1.6672
26-Oct-2007;101.910;3.972;98.980;4.107;96.290;4.276;100.110;3.967;100.950;4.052;100.670;4.173;98.550;2.494;110.56;2.963;110.59;2.963;1.6753
02-Nov-2007;101.860;4.024;99.070;4.111;96.430;4.293;100.030;3.943;100.800;4.033;100.470;4.179;98.520;2.520;110.68;2.934;110.84;2.934;1.6742
09-Nov-2007;102.000;3.890;99.530;4.001;96.800;4.218;100.320;3.809;101.430;3.894;100.900;4.087;98.800;2.379;110.64;2.946;110.71;2.946;1.6478
16-Nov-2007;102.020;3.907;99.580;4.015;96.760;4.243;100.360;3.795;101.590;3.897;98.865;4.126;98.890;2.337;110.65;2.944;110.71;2.944;1.639
23-Nov-2007;102.100;3.816;99.820;3.934;96.910;4.203;100.640;3.658;102.050;3.778;99.680;4.037;99.140;2.208;111.8;2.827;111.72;2.827;1.6353
30-Nov-2007;101.950;3.912;99.450;4.034;96.440;4.286;100.260;3.837;101.470;3.908;98.700;4.159;99.170;2.196;111.43;2.888;111.16;2.888;1.6567
07-Dec-2007;101.820;3.998;99.250;4.105;96.150;4.337;100.120;3.919;101.610;3.982;99.130;4.219;99.170;2.201;110.33;3.009;110.09;3.009;1.6536
14-Dec-2007;101.600;4.069;98.690;4.213;95.410;4.434;99.990;4.004;100.670;4.120;97.270;4.339;99.020;2.288;109.74;3.071;109.54;3.071;1.6628
21-Dec-2007;101.590;4.075;98.700;4.180;95.470;4.423;100.000;3.998;100.490;4.131;97.360;4.328;98.970;2.323;110.09;3.033;109.84;3.033;1.6605
28-Dec-2007;101.600;4.052;98.680;4.198;95.580;4.408;99.920;3.997;100.520;4.123;97.395;4.324;98.950;2.339;109.5;3.065;109.55;3.065;1.6585
04-Jan-2008;101.830;3.876;99.630;3.974;96.720;4.241;100.350;3.772;101.640;3.862;98.430;4.134;99.140;2.235;110.44;2.97;110.36;2.97;1.633
11-Jan-2008;101.790;3.883;99.670;3.955;96.750;4.235;100.430;3.703;101.780;3.800;99.370;4.075;99.360;2.114;110.75;2.932;100.35;2.959;1.6279
18-Jan-2008;102.120;3.637;100.500;3.778;97.600;4.121;100.930;3.477;102.621;3.631;100.400;3.978;99.630;1.962;111.58;2.821;101.24;2.855;1.6069
25-Jan-2008;102.090;3.613;100.270;3.775;97.350;4.133;100.990;3.438;102.670;3.617;100.210;3.971;99.600;1.981;112;2.768;101.71;2.8;1.6097
01-Feb-2008;102.230;3.546;100.860;3.670;97.990;4.062;101.080;3.381;102.950;3.549;100.710;3.909;99.510;2.036;111.73;2.805;101.5;2.824;1.612
08-Feb-2008;102.570;3.251;101.640;3.499;98.420;4.012;101.560;3.103;103.912;3.326;101.170;3.852;99.620;1.974;112.27;2.742;101.88;2.78;1.5989
15-Feb-2008;102.440;3.360;101.330;3.567;97.920;4.082;101.510;3.122;103.460;3.426;100.320;3.957;99.480;2.061;111.35;2.846;101.17;2.862;1.604
22-Feb-2008;99.490;3.467;102.410;3.713;98.640;4.273;101.120;3.338;102.950;3.542;100.010;3.995;99.470;2.070;110.88;2.889;100.67;2.92;1.6092
29-Feb-2008;99.970;3.253;103.180;3.516;99.510;4.147;101.410;3.161;103.746;3.354;100.990;3.874;99.540;2.031;110.18;2.949;100.14;2.983;1.5804
07-Mar-2008;99.580;3.395;102.730;3.598;99.090;4.194;101.220;3.264;103.750;3.349;101.800;3.774;99.660;1.959;110.59;2.937;100.18;2.978;1.5744
14-Mar-2008;99.720;3.352;103.130;3.531;99.640;4.149;99.866;3.004;103.870;3.334;102.200;3.726;99.840;1.848;111.2;2.86;100.88;2.895;1.5644
21-Mar-2008;99.340;3.547;102.390;3.704;99.710;4.122;99.410;3.315;103.040;3.509;101.980;3.751;100.060;1.709;111.83;2.76;102.05;2.757;1.5572
28-Mar-2008;98.990;3.705;101.480;3.884;98.520;4.267;99.100;3.486;99.520;3.600;100.420;3.944;102.810;1.741;110.88;2.915;100.43;2.948;1.5719
04-Apr-2008;98.970;3.723;101.360;3.920;98.790;4.261;99.130;3.490;99.380;3.619;100.090;3.951;102.480;2.388;110.13;2.967;100.19;2.976;1.5825
11-Apr-2008;99.130;3.615;101.610;3.833;98.740;4.238;99.160;3.428;99.420;3.552;100.080;3.924;102.540;2.353;110.13;2.957;100.32;2.961;1.5833
18-Apr-2008;98.310;4.015;99.940;4.155;97.200;4.412;98.550;3.809;98.080;3.931;98.880;4.139;101.680;2.728;108.57;3.189;98.19;3.219;1.6097
25-Apr-2008;98.430;3.989;100.090;4.199;97.150;4.450;98.460;3.868;98.070;3.935;98.560;4.180;102.020;2.568;108.71;3.146;98.51;3.18;1.6175
02-May-2008;98.540;3.956;100.110;4.173;97.390;4.461;98.530;3.836;97.890;3.977;98.420;4.198;102.130;2.511;108.79;3.143;98.66;3.162;1.6309
09-May-2008;98.850;3.807;100.980;3.987;98.310;4.289;98.820;3.675;98.860;3.756;100.040;3.991;102.300;2.424;109.86;2.975;100;2.999;1.6113
16-May-2008;98.250;4.123;99.970;4.214;97.270;4.422;98.290;3.994;97.750;4.013;98.580;4.178;102.120;2.499;109.4;3.03;99.56;3.052;1.632
23-May-2008;97.880;4.303;99.640;4.300;96.920;4.477;97.950;4.207;97.180;4.148;97.920;4.264;102.000;2.547;109.3;3.063;99.39;3.073;1.614
30-May-2008;97.670;4.411;99.050;4.430;95.960;4.614;97.780;4.323;96.540;4.302;98.360;4.454;101.860;2.606;107.97;3.214;98.14;3.227;1.6208
06-Jun-2008;97.180;4.684;98.310;4.570;95.230;4.689;97.270;4.652;96.030;4.426;98.610;4.423;101.370;2.833;107.71;3.243;98.02;3.242;1.607
13-Jun-2008;96.990;4.781;97.300;4.833;93.640;4.899;100.230;4.625;95.070;4.662;96.790;4.639;101.170;2.924;106.34;3.431;96.43;3.443;1.6104
20-Jun-2008;97.020;4.777;97.220;4.852;93.850;4.905;100.270;4.617;95.040;4.674;97.020;4.626;101.380;2.817;106.64;3.381;96.84;3.392;1.6136
27-Jun-2008;97.380;4.602;97.940;4.677;94.510;4.799;100.580;4.445;95.850;4.480;97.810;4.525;101.460;2.772;107.25;3.291;97.57;3.3;1.608
04-Jul-2008;97.440;4.564;97.980;4.656;94.520;4.779;100.590;4.419;95.920;4.466;98.040;4.496;101.550;2.721;107.5;3.264;97.86;3.264;1.6098
11-Jul-2008;97.480;4.619;98.330;4.626;95.370;4.748;100.545;4.440;95.930;4.467;98.350;4.456;101.550;2.714;108.61;3.135;98.73;3.156;1.6195
18-Jul-2008;97.340;4.731;97.630;4.799;94.050;4.890;100.360;4.540;95.380;4.606;97.340;4.586;101.630;2.668;108.32;3.115;98.99;3.124;1.6204
25-Jul-2008;97.540;4.592;97.910;4.730;94.020;4.933;100.540;4.435;95.640;4.546;97.070;4.622;101.570;2.690;107.66;3.215;98.2;3.223;1.6273
01-Aug-2008;97.800;4.421;98.810;4.442;95.450;4.643;100.830;4.266;96.740;4.278;99.340;4.331;101.760;2.587;108.98;3.045;99.54;3.056;1.6337
08-Aug-2008;98.190;4.234;99.770;4.249;96.180;4.583;101.170;4.065;97.570;4.078;99.900;4.260;102.050;2.428;110;2.958;100.03;2.995;1.6238
15-Aug-2008;98.330;4.162;100.090;4.157;96.550;4.517;101.270;4.000;97.920;3.995;100.810;4.145;102.240;2.319;110.63;2.858;100.83;2.897;1.6096
22-Aug-2008;98.130;4.280;99.630;4.281;96.230;4.566;101.020;4.137;97.430;4.117;100.220;4.219;102.060;2.402;110.53;2.913;100.64;2.92;1.6248
29-Aug-2008;98.180;4.269;99.650;4.279;96.520;4.539;101.040;4.119;97.490;4.104;100.580;4.174;102.010;2.419;110.42;2.886;100.79;2.901;1.6157
05-Sep-2008;98.480;4.159;100.630;4.104;97.470;4.462;101.220;4.004;98.370;3.890;101.700;4.034;102.290;2.259;111.16;2.762;101.7;2.789;1.5955
12-Sep-2008;98.360;4.209;100.020;4.223;96.470;4.591;100.090;3.951;97.990;3.985;100.574;4.174;102.220;2.284;111.07;2.845;101.08;2.865;1.6074
